epoch,learning_rate,validation_balanced_accuracy,distinct_classes,train,validation,checkpoint_selection_metric,checkpoint_improved,best_validation_loss_so_far,stale_epochs,epoch_duration_seconds,estimated_stage_remaining_seconds,selected_checkpoint,restored_validation_loss
0,2.9999999999999997e-05,0.25757575757575757,2,1.6411208084651403,1.5457465648651123,validation_joint_loss,True,1.5457465648651123,0,0.27053117752075195,67.42934703826904,False,1.263840675354004
1,5.9999999999999995e-05,0.4204545454545454,3,1.5537660803113664,1.3489145040512085,validation_joint_loss,True,1.3489145040512085,0,0.21390509605407715,60.16378593444824,False,1.263840675354004
2,8.999999999999999e-05,0.37878787878787873,3,1.3467015879494804,1.263840675354004,validation_joint_loss,True,1.263840675354004,0,0.22641777992248535,58.62322862943014,True,1.263840675354004
3,0.00011999999999999999,0.3409090909090909,3,1.227534634726388,1.2742558717727661,validation_joint_loss,False,1.263840675354004,1,0.2900230884552002,61.657639145851135,False,1.263840675354004
4,0.00015,0.3106060606060606,3,1.1292900698525565,1.303770899772644,validation_joint_loss,False,1.263840675354004,2,0.4497971534729004,71.1840591430664,False,1.263840675354004
5,0.00017999999999999998,0.3106060606060606,3,1.0843019911221095,1.3653947114944458,validation_joint_loss,False,1.263840675354004,3,0.3194718360900879,72.08973503112793,False,1.263840675354004
6,0.00020999999999999998,0.3409090909090909,3,0.9941871591976711,1.4022343158721924,validation_joint_loss,False,1.263840675354004,4,0.3060760498046875,72.17749694415501,False,1.263840675354004
7,0.00023999999999999998,0.3409090909090909,3,0.974601651941027,1.4153823852539062,validation_joint_loss,False,1.263840675354004,5,0.32315826416015625,72.68460875749588,False,1.263840675354004
8,0.00027,0.28030303030303033,3,0.8984290276254926,1.3974186182022095,validation_joint_loss,False,1.263840675354004,6,0.26780080795288086,71.52649625142415,False,1.263840675354004
9,0.0003,0.3106060606060606,3,0.7853686468941825,1.458960771560669,validation_joint_loss,False,1.263840675354004,7,0.2811264991760254,70.86514663696289,False,1.263840675354004
10,0.0003,0.3106060606060606,3,0.7715882914406913,1.5578426122665405,validation_joint_loss,False,1.263840675354004,8,0.2527272701263428,69.65519326383416,False,1.263840675354004
11,0.000299987149136101,0.3106060606060606,3,0.7355197412627084,1.59529709815979,validation_joint_loss,False,1.263840675354004,9,0.24842453002929688,68.51927574475606,False,1.263840675354004
12,0.00029994859874633357,0.3522727272727273,3,0.6186929515429905,1.8222249746322632,validation_joint_loss,False,1.263840675354004,10,0.2500574588775635,67.54796295899612,False,1.263840675354004
13,0.00029988435543610843,0.3106060606060606,3,0.5293780565261841,1.8407187461853027,validation_joint_loss,False,1.263840675354004,11,0.23555421829223633,66.43660409109933,False,1.263840675354004
14,0.000299794430213186,0.3522727272727273,3,0.5133504910128457,1.8559465408325195,validation_joint_loss,False,1.263840675354004,12,0.3120734691619873,66.63957087198894,False,1.263840675354004
