epoch,learning_rate,validation_balanced_accuracy,distinct_classes,train,validation,checkpoint_selection_metric,checkpoint_improved,best_validation_loss_so_far,stale_epochs,epoch_duration_seconds,estimated_stage_remaining_seconds,selected_checkpoint,restored_validation_loss
0,2.9999999999999997e-05,0.6055555555555555,3,1.5048273801803589,1.552392601966858,validation_joint_loss,True,1.552392601966858,0,0.4515070915222168,112.5049352645874,False,1.2310014963150024
1,5.9999999999999995e-05,0.25416666666666665,3,1.3852925539016723,1.3789629936218262,validation_joint_loss,True,1.3789629936218262,0,0.8493914604187012,161.40164947509766,False,1.2310014963150024
2,8.999999999999999e-05,0.23750000000000002,3,1.2496751427650452,1.3176076412200928,validation_joint_loss,True,1.3176076412200928,0,0.4209752082824707,141.87390160560608,False,1.2310014963150024
3,0.00011999999999999999,0.25833333333333336,3,1.152994877099991,1.2974302768707275,validation_joint_loss,True,1.2974302768707275,0,0.5589025020599365,140.37706553936005,False,1.2310014963150024
4,0.00015,0.32083333333333336,3,1.1359961390495301,1.2310014963150024,validation_joint_loss,True,1.2310014963150024,0,0.3339231014251709,128.23326206207275,True,1.2310014963150024
5,0.00017999999999999998,0.2791666666666667,3,1.0515404999256135,1.2860684394836426,validation_joint_loss,False,1.2310014963150024,1,0.3664231300354004,121.34389273325603,False,1.2310014963150024
6,0.00020999999999999998,0.2791666666666667,3,1.0221658170223236,1.2886543273925781,validation_joint_loss,False,1.2310014963150024,2,0.3336458206176758,115.17982598713466,False,1.2310014963150024
7,0.00023999999999999998,0.5472222222222222,3,0.9586070001125335,1.3644026517868042,validation_joint_loss,False,1.2310014963150024,3,0.3600926399230957,111.27352684736252,False,1.2310014963150024
8,0.00027,0.2791666666666667,3,0.8877277731895447,1.2961636781692505,validation_joint_loss,False,1.2310014963150024,4,0.509821891784668,112.16467046737671,False,1.2310014963150024
9,0.0003,0.21805555555555556,3,0.8259869515895844,1.4331673383712769,validation_joint_loss,False,1.2310014963150024,5,0.5135953426361084,112.86572456359863,False,1.2310014963150024
10,0.0003,0.13055555555555556,3,0.7784505069255829,1.612825870513916,validation_joint_loss,False,1.2310014963150024,6,0.409731388092041,111.089834169908,False,1.2310014963150024
11,0.000299987149136101,0.2388888888888889,3,0.729704624414444,1.5504666566848755,validation_joint_loss,False,1.2310014963150024,7,0.5065617561340332,111.46145852406819,False,1.2310014963150024
12,0.00029994859874633357,0.19583333333333333,3,0.6582689046859741,1.6317591667175293,validation_joint_loss,False,1.2310014963150024,8,0.42328405380249023,110.1801347549145,False,1.2310014963150024
13,0.00029988435543610843,0.21805555555555556,3,0.5938535273075104,1.6654984951019287,validation_joint_loss,False,1.2310014963150024,9,0.41521263122558594,108.88486528396606,False,1.2310014963150024
14,0.000299794430213186,0.5722222222222223,3,0.5754333406686782,1.5814341306686401,validation_joint_loss,False,1.2310014963150024,10,0.38140392303466797,107.1780173778534,False,1.2310014963150024
15,0.0002996788384857905,0.4861111111111111,3,0.506570640206337,1.7681639194488525,validation_joint_loss,False,1.2310014963150024,11,0.5320549011230469,107.84067839384079,False,1.2310014963150024
16,0.00029953760005996916,0.5069444444444444,3,0.43330124020576477,1.7051990032196045,validation_joint_loss,False,1.2310014963150024,12,0.6356821060180664,109.7827123894411,False,1.2310014963150024
17,0.0002993707391361992,0.46527777777777773,3,0.4196157485246658,2.0324196815490723,validation_joint_loss,False,1.2310014963150024,13,0.5125124454498291,109.85572136773004,False,1.2310014963150024
18,0.00029917828430524096,0.46388888888888885,3,0.3988893747329712,1.9277527332305908,validation_joint_loss,False,1.2310014963150024,14,0.4363276958465576,108.93573154901203,False,1.2310014963150024
19,0.00029896026854323894,0.4875,3,0.34824438393116,1.8939588069915771,validation_joint_loss,False,1.2310014963150024,15,0.37799787521362305,107.39394843578339,False,1.2310014963150024
20,0.00029871672920607153,0.44305555555555554,3,0.3185077548027039,2.103708505630493,validation_joint_loss,False,1.2310014963150024,16,0.4877326488494873,107.1596174353645,False,1.2310014963150024
