epoch,learning_rate,validation_balanced_accuracy,distinct_classes,train,validation,checkpoint_selection_metric,checkpoint_improved,best_validation_loss_so_far,stale_epochs,epoch_duration_seconds,estimated_stage_remaining_seconds,selected_checkpoint,restored_validation_loss
0,2.9999999999999997e-05,0.4761904761904762,3,1.7900671859582264,1.573404312133789,validation_joint_loss,True,1.573404312133789,0,0.4642057418823242,115.65573835372925,False,1.360267996788025
1,5.9999999999999995e-05,0.38888888888888884,3,1.5675750970840454,1.3893450498580933,validation_joint_loss,True,1.3893450498580933,0,0.47077059745788574,116.02634906768799,False,1.360267996788025
2,8.999999999999999e-05,0.4087301587301588,3,1.362099548180898,1.3651717901229858,validation_joint_loss,True,1.3651717901229858,0,0.47802734375,116.43256664276123,False,1.360267996788025
3,0.00011999999999999999,0.31547619047619047,3,1.3595228691895802,1.360267996788025,validation_joint_loss,True,1.360267996788025,0,0.8214647769927979,137.52099788188934,True,1.360267996788025
4,0.00015,0.2043650793650794,3,1.2042709688345592,1.4324450492858887,validation_joint_loss,False,1.360267996788025,1,0.5666484832763672,137.35745453834534,False,1.360267996788025
5,0.00017999999999999998,0.2619047619047619,2,1.1725991268952687,1.494854211807251,validation_joint_loss,False,1.360267996788025,2,0.47448277473449707,133.31162087122598,False,1.360267996788025
6,0.00020999999999999998,0.22023809523809523,3,1.0812530765930812,1.424349069595337,validation_joint_loss,False,1.360267996788025,3,0.5492515563964844,132.88449209077018,False,1.360267996788025
7,0.00023999999999999998,0.22023809523809523,3,1.040115217367808,1.4649949073791504,validation_joint_loss,False,1.360267996788025,4,0.4849972724914551,130.4796729683876,False,1.360267996788025
8,0.00027,0.24603174603174605,2,0.9887666503588358,1.5556566715240479,validation_joint_loss,False,1.360267996788025,5,0.6673510074615479,133.38418926133048,False,1.360267996788025
9,0.0003,0.23015873015873015,3,0.9181011021137238,1.531663417816162,validation_joint_loss,False,1.360267996788025,6,0.6881825923919678,136.07424545288086,False,1.360267996788025
10,0.0003,0.3511904761904762,3,0.9019053677717844,1.6071135997772217,validation_joint_loss,False,1.360267996788025,7,0.4887552261352539,133.8171883279627,False,1.360267996788025
11,0.000299987149136101,0.2698412698412698,3,0.9011515974998474,1.54434335231781,validation_joint_loss,False,1.360267996788025,8,0.4202113151550293,130.4956383307775,False,1.360267996788025
12,0.00029994859874633357,0.23015873015873015,3,0.761993740995725,1.7489216327667236,validation_joint_loss,False,1.360267996788025,9,0.4049193859100342,127.34136915206909,False,1.360267996788025
13,0.00029988435543610843,0.2857142857142857,3,0.7431772003571192,1.7274633646011353,validation_joint_loss,False,1.360267996788025,10,0.4290192127227783,124.98619651794434,False,1.360267996788025
14,0.000299794430213186,0.31746031746031744,3,0.6748183642824491,1.7751256227493286,validation_joint_loss,False,1.360267996788025,11,0.5746805667877197,125.17016379038493,False,1.360267996788025
15,0.0002996788384857905,0.30158730158730157,3,0.5847547377149264,1.803994059562683,validation_joint_loss,False,1.360267996788025,12,0.6613242626190186,126.5256139934063,False,1.360267996788025
16,0.00029953760005996916,0.27777777777777773,2,0.521040141582489,2.016582489013672,validation_joint_loss,False,1.360267996788025,13,0.6222257614135742,127.10962639135472,False,1.360267996788025
17,0.0002993707391361992,0.13888888888888887,3,0.4861443241437276,1.808874249458313,validation_joint_loss,False,1.360267996788025,14,0.5623457431793213,126.7867571512858,False,1.360267996788025
18,0.00029917828430524096,0.2043650793650794,3,0.4562548448642095,2.1250476837158203,validation_joint_loss,False,1.360267996788025,15,0.4881711006164551,125.53647848179466,False,1.360267996788025
19,0.00029896026854323894,0.2718253968253968,3,0.39238425840934116,2.377866744995117,validation_joint_loss,False,1.360267996788025,16,0.47550439834594727,124.21857249736786,False,1.360267996788025
20,0.00029871672920607153,0.3273809523809524,3,0.3557614286740621,2.0016486644744873,validation_joint_loss,False,1.360267996788025,17,0.49597740173339844,123.20250544093905,False,1.360267996788025
21,0.0002984477080229505,0.29365079365079366,2,0.3213946434358756,2.399238348007202,validation_joint_loss,False,1.360267996788025,18,0.720167875289917,124.55815666372125,False,1.360267996788025
22,0.00029815325108927063,0.2718253968253968,2,0.30183197433749837,2.5521469116210938,validation_joint_loss,False,1.360267996788025,19,0.5967757701873779,124.51422473658685,False,1.360267996788025
23,0.00029783340885871165,0.32936507936507936,2,0.2593865344921748,2.4778401851654053,validation_joint_loss,False,1.360267996788025,20,0.4367702007293701,122.91848653554916,False,1.360267996788025
24,0.00029748823613459316,0.21031746031746032,3,0.2385982722043991,2.2461512088775635,validation_joint_loss,False,1.360267996788025,21,0.4130573272705078,121.20399355888368,False,1.360267996788025
25,0.00029711779206048454,0.3134920634920635,2,0.20299909263849258,2.925210952758789,validation_joint_loss,False,1.360267996788025,22,0.43651676177978516,119.7916294978215,False,1.360267996788025
26,0.0002967221401100708,0.25595238095238093,3,0.19757513205210367,2.983607292175293,validation_joint_loss,False,1.360267996788025,23,0.5745360851287842,119.5887476514887,False,1.360267996788025
27,0.00029630134807627685,0.2976190476190476,2,0.20252307876944542,3.1404693126678467,validation_joint_loss,False,1.360267996788025,24,0.6544263362884521,119.9928000824792,False,1.360267996788025
28,0.0002958554880596515,0.251984126984127,2,0.15132486571868262,2.965416669845581,validation_joint_loss,False,1.360267996788025,25,0.5694212913513184,119.67699641194835,False,1.360267996788025
29,0.00029538463645601315,0.29365079365079366,2,0.1288118331382672,2.675140857696533,validation_joint_loss,False,1.360267996788025,26,0.4358181953430176,118.36356051762898,False,1.360267996788025
30,0.0002948888739433602,0.3650793650793651,3,0.10621764386693637,3.6904687881469727,validation_joint_loss,False,1.360267996788025,27,0.5035476684570312,117.5851215547131,False,1.360267996788025
31,0.000294368285468047,0.37103174603174605,2,0.10822231136262417,3.6228644847869873,validation_joint_loss,False,1.360267996788025,28,0.46573376655578613,116.56700521707535,False,1.360267996788025
