epoch,learning_rate,validation_balanced_accuracy,distinct_classes,train,validation,checkpoint_selection_metric,checkpoint_improved,best_validation_loss_so_far,stale_epochs,epoch_duration_seconds,estimated_stage_remaining_seconds,selected_checkpoint,restored_validation_loss
0,2.9999999999999997e-05,0.2916666666666667,2,2.473918636639913,1.9085652828216553,validation_joint_loss,True,1.9085652828216553,0,1.364548683166504,340.8380677700043,False,1.3383901119232178
1,5.9999999999999995e-05,0.2916666666666667,3,1.888284722963969,1.8330079317092896,validation_joint_loss,True,1.8330079317092896,0,0.6795406341552734,254.0843105316162,False,1.3383901119232178
2,8.999999999999999e-05,0.2916666666666667,3,2.1851486365000405,1.7389874458312988,validation_joint_loss,True,1.7389874458312988,0,0.4381978511810303,204.92290337880453,False,1.3383901119232178
3,0.00011999999999999999,0.2916666666666667,3,2.207114338874817,1.6243302822113037,validation_joint_loss,True,1.6243302822113037,0,0.39782071113586426,177.65376019477844,False,1.3383901119232178
4,0.00015,0.20833333333333334,3,1.7644759615262349,1.508637547492981,validation_joint_loss,True,1.508637547492981,0,1.3030967712402344,205.47938752174377,False,1.3383901119232178
5,0.00017999999999999998,0.20833333333333334,3,1.5747870604197185,1.41720712184906,validation_joint_loss,True,1.41720712184906,0,1.9061994552612305,248.15692965189618,False,1.3383901119232178
6,0.00020999999999999998,0.20833333333333334,3,1.649625837802887,1.3751623630523682,validation_joint_loss,True,1.3751623630523682,0,1.0656650066375732,249.5761753831591,False,1.3383901119232178
7,0.00023999999999999998,0.31666666666666665,3,1.5270763039588928,1.3584742546081543,validation_joint_loss,True,1.3584742546081543,0,0.34966421127319336,229.41623413562775,False,1.3383901119232178
8,0.00027,0.3833333333333333,3,1.1580507556597393,1.3518671989440918,validation_joint_loss,True,1.3518671989440918,0,0.4317619800567627,214.6784776316749,False,1.3383901119232178
9,0.0003,0.3833333333333333,3,1.296963373819987,1.3436068296432495,validation_joint_loss,True,1.3436068296432495,0,3.549945592880249,277.635160446167,False,1.3383901119232178
10,0.0003,0.3833333333333333,3,1.1673565208911896,1.3421661853790283,validation_joint_loss,True,1.3421661853790283,0,0.18671846389770508,255.41326232389972,False,1.3383901119232178
11,0.000299987149136101,0.3416666666666666,3,1.2325211862723033,1.3433172702789307,validation_joint_loss,False,1.3421661853790283,1,0.1588573455810547,236.3088698387146,False,1.3383901119232178
12,0.00029994859874633357,0.25833333333333336,3,1.0418745477994282,1.3383901119232178,validation_joint_loss,True,1.3383901119232178,0,0.18208026885986328,220.54587171627924,True,1.3383901119232178
13,0.00029988435543610843,0.25833333333333336,3,1.0759513278802235,1.3493198156356812,validation_joint_loss,False,1.3383901119232178,1,0.2793416976928711,208.64445979254586,False,1.3383901119232178
14,0.000299794430213186,0.25833333333333336,3,0.9896465937296549,1.3651626110076904,validation_joint_loss,False,1.3383901119232178,2,0.4277012348175049,200.61680364608765,False,1.3383901119232178
15,0.0002996788384857905,0.25833333333333336,3,1.0839329659938812,1.3749988079071045,validation_joint_loss,False,1.3383901119232178,3,0.19572782516479492,190.14698472619057,False,1.3383901119232178
16,0.00029953760005996916,0.25833333333333336,3,0.9035273194313049,1.3923746347427368,validation_joint_loss,False,1.3383901119232178,4,0.18578147888183594,180.74930370555205,False,1.3383901119232178
17,0.0002993707391361992,0.3,3,0.9788403411706289,1.413347840309143,validation_joint_loss,False,1.3383901119232178,5,0.1942596435546875,172.48567761315238,False,1.3383901119232178
18,0.00029917828430524096,0.3,3,0.8943754037221273,1.4204775094985962,validation_joint_loss,False,1.3383901119232178,6,0.17862367630004883,164.87914542147988,False,1.3383901119232178
19,0.00029896026854323894,0.3,3,0.8622395892937978,1.4251573085784912,validation_joint_loss,False,1.3383901119232178,7,0.3037149906158447,159.4549605846405,False,1.3383901119232178
20,0.00029871672920607153,0.3,3,0.9079171717166901,1.4317818880081177,validation_joint_loss,False,1.3383901119232178,8,0.20914912223815918,153.4867264429728,False,1.3383901119232178
21,0.0002984477080229505,0.3,3,0.8583518962065378,1.4395140409469604,validation_joint_loss,False,1.3383901119232178,9,0.1803293228149414,147.74472934549505,False,1.3383901119232178
22,0.00029815325108927063,0.3,3,0.7983616987864176,1.4437226057052612,validation_joint_loss,False,1.3383901119232178,10,0.2941782474517822,143.60883268066073,False,1.3383901119232178
23,0.00029783340885871165,0.3416666666666666,3,0.7678069074948629,1.4696722030639648,validation_joint_loss,False,1.3383901119232178,11,0.21171116828918457,139.01674139499664,False,1.3383901119232178
24,0.00029748823613459316,0.3416666666666666,3,0.8034260074297587,1.4950934648513794,validation_joint_loss,False,1.3383901119232178,12,0.1414651870727539,134.14188623428345,False,1.3383901119232178
25,0.00029711779206048454,0.3416666666666666,3,0.8168681760629019,1.5188387632369995,validation_joint_loss,False,1.3383901119232178,13,0.19159507751464844,130.06367727426382,False,1.3383901119232178
26,0.0002967221401100708,0.3416666666666666,3,0.7709906995296478,1.531476378440857,validation_joint_loss,False,1.3383901119232178,14,0.15698766708374023,125.98686240337514,False,1.3383901119232178
27,0.00029630134807627685,0.3833333333333333,3,0.7464677890141805,1.5363414287567139,validation_joint_loss,False,1.3383901119232178,15,0.1476452350616455,122.11662610939571,False,1.3383901119232178
28,0.0002958554880596515,0.3833333333333333,3,0.9564041793346405,1.5608776807785034,validation_joint_loss,False,1.3383901119232178,16,0.15088391304016113,118.52705337261332,False,1.3383901119232178
29,0.00029538463645601315,0.425,3,0.7539358635743459,1.571089744567871,validation_joint_loss,False,1.3383901119232178,17,0.16244220733642578,115.25199254353842,False,1.3383901119232178
30,0.0002948888739433602,0.425,3,0.740151564280192,1.5810060501098633,validation_joint_loss,False,1.3383901119232178,18,0.15384602546691895,112.11724383600296,False,1.3383901119232178
31,0.000294368285468047,0.3416666666666666,3,0.7219147682189941,1.5967620611190796,validation_joint_loss,False,1.3383901119232178,19,0.15193629264831543,109.155557051301,False,1.3383901119232178
32,0.00029382296023022894,0.27499999999999997,3,0.6299999703963598,1.6235191822052002,validation_joint_loss,False,1.3383901119232178,20,0.16175436973571777,106.42814056801075,False,1.3383901119232178
