epoch,learning_rate,validation_balanced_accuracy,distinct_classes,train,validation,checkpoint_selection_metric,checkpoint_improved,best_validation_loss_so_far,stale_epochs,epoch_duration_seconds,estimated_stage_remaining_seconds,selected_checkpoint,restored_validation_loss
0,2.9999999999999997e-05,0.35833333333333334,3,1.5630525350570679,1.463951826095581,validation_joint_loss,True,1.463951826095581,0,0.2421867847442627,60.36351943016052,False,1.3666279315948486
1,5.9999999999999995e-05,0.425,3,1.3709939817587535,1.3666279315948486,validation_joint_loss,True,1.3666279315948486,0,0.3457827568054199,72.98192596435547,True,1.3666279315948486
2,8.999999999999999e-05,0.31666666666666665,3,1.3464742302894592,1.4126081466674805,validation_joint_loss,False,1.3666279315948486,1,0.33768320083618164,76.30256915092468,False,1.3666279315948486
3,0.00011999999999999999,0.35833333333333334,3,1.192482352256775,1.5031185150146484,validation_joint_loss,False,1.3666279315948486,2,0.3585050106048584,79.07436740398407,False,1.3666279315948486
4,0.00015,0.31666666666666665,3,1.0147329270839691,1.5028517246246338,validation_joint_loss,False,1.3666279315948486,3,0.2275536060333252,74.17575144767761,False,1.3666279315948486
5,0.00017999999999999998,0.35833333333333334,2,1.3132775227228801,1.5354458093643188,validation_joint_loss,False,1.3666279315948486,4,0.3049798011779785,73.97950236002605,False,1.3666279315948486
6,0.00020999999999999998,0.3416666666666666,3,0.9029990037282308,1.513231635093689,validation_joint_loss,False,1.3666279315948486,5,0.22045683860778809,70.8189789227077,False,1.3666279315948486
7,0.00023999999999999998,0.35833333333333334,3,0.8333844045797983,1.6285732984542847,validation_joint_loss,False,1.3666279315948486,6,0.2319786548614502,68.73985183238983,False,1.3666279315948486
8,0.00027,0.35833333333333334,2,0.7813141842683157,1.7376594543457031,validation_joint_loss,False,1.3666279315948486,7,0.2527740001678467,67.62936703364055,False,1.3666279315948486
9,0.0003,0.3833333333333333,3,0.7440226922432581,1.7440487146377563,validation_joint_loss,False,1.3666279315948486,8,0.21974682807922363,65.89978981018066,False,1.3666279315948486
