epoch,learning_rate,validation_balanced_accuracy,distinct_classes,train,validation,checkpoint_selection_metric,checkpoint_improved,best_validation_loss_so_far,stale_epochs,epoch_duration_seconds,estimated_stage_remaining_seconds,selected_checkpoint,restored_validation_loss
0,2.9999999999999997e-05,0.36609686609686615,3,1.5928315189149644,1.46634042263031,validation_joint_loss,True,1.46634042263031,0,0.39641451835632324,98.77281475067139,False,1.4189085960388184
1,5.9999999999999995e-05,0.4401709401709402,3,1.447078824043274,1.4189085960388184,validation_joint_loss,True,1.4189085960388184,0,0.32842445373535156,90.02084541320801,True,1.4189085960388184
2,8.999999999999999e-05,0.254985754985755,3,1.3287173906962078,1.441841721534729,validation_joint_loss,False,1.4189085960388184,1,0.3265511989593506,86.72149578730266,False,1.4189085960388184
3,0.00011999999999999999,0.32905982905982906,3,1.1968908839755588,1.505379557609558,validation_joint_loss,False,1.4189085960388184,2,0.343233585357666,85.9258564710617,False,1.4189085960388184
4,0.00015,0.2663817663817664,3,1.1728313565254211,1.5793060064315796,validation_joint_loss,False,1.4189085960388184,3,0.35521769523620605,85.90281891822815,False,1.4189085960388184
5,0.00017999999999999998,0.2692307692307692,3,1.0891851252979703,1.561492919921875,validation_joint_loss,False,1.4189085960388184,4,0.585258960723877,95.12279415130615,False,1.4189085960388184
6,0.00020999999999999998,0.254985754985755,3,1.0090343024995592,1.633500099182129,validation_joint_loss,False,1.4189085960388184,5,0.325850248336792,92.53020593098232,False,1.4189085960388184
7,0.00023999999999999998,0.254985754985755,3,0.9470162391662598,1.6982182264328003,validation_joint_loss,False,1.4189085960388184,6,0.42649269104003906,93.54901123046875,False,1.4189085960388184
8,0.00027,0.2692307692307692,3,0.9087982243961759,1.7026594877243042,validation_joint_loss,False,1.4189085960388184,7,0.30810022354125977,91.07299129168193,False,1.4189085960388184
9,0.0003,0.2806267806267806,3,0.8428940508100722,1.7729474306106567,validation_joint_loss,False,1.4189085960388184,8,0.3156735897064209,89.2122573852539,False,1.4189085960388184
10,0.0003,0.2806267806267806,3,0.7977963950898912,1.8477418422698975,validation_joint_loss,False,1.4189085960388184,9,0.3283092975616455,87.90693967992608,False,1.4189085960388184
11,0.000299987149136101,0.2435897435897436,3,0.7724487317932976,1.782804250717163,validation_joint_loss,False,1.4189085960388184,10,0.2982203960418701,86.16974814732869,False,1.4189085960388184
12,0.00029994859874633357,0.2435897435897436,3,0.6957609918382432,1.8201302289962769,validation_joint_loss,False,1.4189085960388184,11,0.36789393424987793,85.9221554352687,False,1.4189085960388184
13,0.00029988435543610843,0.292022792022792,3,0.6531634231408437,1.9320266246795654,validation_joint_loss,False,1.4189085960388184,12,0.5201468467712402,88.22480719430106,False,1.4189085960388184
14,0.000299794430213186,0.2806267806267806,3,0.6615045335557725,1.94623863697052,validation_joint_loss,False,1.4189085960388184,13,0.4193096160888672,88.57100820541382,False,1.4189085960388184
15,0.0002996788384857905,0.2806267806267806,3,0.5852948427200317,1.9670363664627075,validation_joint_loss,False,1.4189085960388184,14,0.3080012798309326,87.19460061192513,False,1.4189085960388184
16,0.00029953760005996916,0.2806267806267806,3,0.5388876265949674,2.0310702323913574,validation_joint_loss,False,1.4189085960388184,15,0.41281580924987793,87.38095381680657,False,1.4189085960388184
17,0.0002993707391361992,0.2806267806267806,3,0.5205905106332567,2.0104129314422607,validation_joint_loss,False,1.4189085960388184,16,0.3354220390319824,86.50251081254747,False,1.4189085960388184
18,0.00029917828430524096,0.2806267806267806,3,0.5163789126608107,2.0472676753997803,validation_joint_loss,False,1.4189085960388184,17,0.38283848762512207,86.25721990434747,False,1.4189085960388184
19,0.00029896026854323894,0.2806267806267806,3,0.4219862189557817,2.0841147899627686,validation_joint_loss,False,1.4189085960388184,18,0.33582162857055664,85.45775842666626,False,1.4189085960388184
20,0.00029871672920607153,0.2806267806267806,3,0.43945663173993427,2.200268268585205,validation_joint_loss,False,1.4189085960388184,19,0.34628748893737793,84.81639439719063,False,1.4189085960388184
21,0.0002984477080229505,0.2806267806267806,3,0.4269784755176968,2.25954532623291,validation_joint_loss,False,1.4189085960388184,20,0.485471248626709,85.64465540105645,False,1.4189085960388184
22,0.00029815325108927063,0.3176638176638176,3,0.3886353638437059,2.225538969039917,validation_joint_loss,False,1.4189085960388184,21,0.5194172859191895,86.69310941903488,False,1.4189085960388184
23,0.00029783340885871165,0.2108262108262108,3,0.3503255347410838,2.307631492614746,validation_joint_loss,False,1.4189085960388184,22,0.32861781120300293,85.8141364256541,False,1.4189085960388184
24,0.00029748823613459316,0.3176638176638176,3,0.3175814317332374,2.242089033126831,validation_joint_loss,False,1.4189085960388184,23,0.3918426036834717,85.54813385009766,False,1.4189085960388184
25,0.00029711779206048454,0.3176638176638176,3,0.2840929726759593,2.3267266750335693,validation_joint_loss,False,1.4189085960388184,24,0.28958868980407715,84.39182574932391,False,1.4189085960388184
26,0.0002967221401100708,0.26210826210826216,3,0.26580991678767735,2.3812201023101807,validation_joint_loss,False,1.4189085960388184,25,0.2898409366607666,83.30134281405697,False,1.4189085960388184
27,0.00029630134807627685,0.23646723646723647,3,0.23539046280913883,2.5453104972839355,validation_joint_loss,False,1.4189085960388184,26,0.30762600898742676,82.40933556216103,False,1.4189085960388184
28,0.0002958554880596515,0.21367521367521367,3,0.24174338413609398,2.3825066089630127,validation_joint_loss,False,1.4189085960388184,27,0.2955601215362549,81.4656089092123,False,1.4189085960388184
29,0.00029538463645601315,0.26210826210826216,3,0.20572633710172442,2.4446871280670166,validation_joint_loss,False,1.4189085960388184,28,0.2841463088989258,80.4814740816752,False,1.4189085960388184
30,0.0002948888739433602,0.26210826210826216,3,0.19502493407991198,2.4603726863861084,validation_joint_loss,False,1.4189085960388184,29,0.29995155334472656,79.65323523552186,False,1.4189085960388184
31,0.000294368285468047,0.26210826210826216,3,0.18340694076485103,2.54378604888916,validation_joint_loss,False,1.4189085960388184,30,0.5815110206604004,80.77674394845963,False,1.4189085960388184
32,0.00029382296023022894,0.26210826210826216,3,0.16556267937024435,2.549213171005249,validation_joint_loss,False,1.4189085960388184,31,0.3382225036621094,80.19654001611651,False,1.4189085960388184
