epoch,learning_rate,validation_balanced_accuracy,distinct_classes,train,validation,checkpoint_selection_metric,checkpoint_improved,best_validation_loss_so_far,stale_epochs,epoch_duration_seconds,estimated_stage_remaining_seconds,selected_checkpoint,restored_validation_loss
0,2.9999999999999997e-05,0.5833333333333334,2,1.512223470211029,1.5684304237365723,validation_joint_loss,True,1.5684304237365723,0,0.6221272945404053,154.9708435535431,False,1.2393840551376343
1,5.9999999999999995e-05,0.27638888888888885,3,1.4010725617408752,1.3814609050750732,validation_joint_loss,True,1.3814609050750732,0,0.5906798839569092,150.49735832214355,False,1.2393840551376343
2,8.999999999999999e-05,0.25972222222222224,3,1.2514639139175414,1.322690725326538,validation_joint_loss,True,1.322690725326538,0,0.4990873336791992,141.05412205060324,False,1.2393840551376343
3,0.00011999999999999999,0.25833333333333336,3,1.16174259185791,1.312516689300537,validation_joint_loss,True,1.312516689300537,0,0.4947688579559326,135.82384407520294,False,1.2393840551376343
4,0.00015,0.3,3,1.143696165084839,1.2393840551376343,validation_joint_loss,True,1.2393840551376343,0,0.5566158294677734,135.51682829856873,True,1.2393840551376343
5,0.00017999999999999998,0.2791666666666667,3,1.0656437993049621,1.2977588176727295,validation_joint_loss,False,1.2393840551376343,1,0.6779167652130127,140.0582593282064,False,1.2393840551376343
6,0.00020999999999999998,0.2791666666666667,3,1.0396399974822998,1.285683512687683,validation_joint_loss,False,1.2393840551376343,2,0.8306169509887695,148.41999537604195,False,1.2393840551376343
7,0.00023999999999999998,0.21527777777777776,3,0.9763688921928406,1.3589768409729004,validation_joint_loss,False,1.2393840551376343,3,0.6709182262420654,149.6457627415657,False,1.2393840551376343
8,0.00027,0.25833333333333336,3,0.8915660202503204,1.2825725078582764,validation_joint_loss,False,1.2393840551376343,4,0.663264274597168,150.29819305737814,False,1.2393840551376343
9,0.0003,0.19583333333333333,3,0.8423454999923706,1.4143288135528564,validation_joint_loss,False,1.2393840551376343,5,0.6155457496643066,149.49086952209473,False,1.2393840551376343
10,0.0003,0.19444444444444442,3,0.7802521705627441,1.5581597089767456,validation_joint_loss,False,1.2393840551376343,6,0.7202572822570801,150.99570909413424,False,1.2393840551376343
11,0.000299987149136101,0.2625,3,0.7269633710384369,1.5700901746749878,validation_joint_loss,False,1.2393840551376343,7,0.8986706733703613,155.67713367938995,False,1.2393840551376343
12,0.00029994859874633357,0.24027777777777778,3,0.6310266107320786,1.6130114793777466,validation_joint_loss,False,1.2393840551376343,8,0.7638497352600098,157.03560541226312,False,1.2393840551376343
13,0.00029988435543610843,0.19722222222222222,3,0.5754397630691528,1.661566972732544,validation_joint_loss,False,1.2393840551376343,9,0.670426607131958,156.51296629224504,False,1.2393840551376343
14,0.000299794430213186,0.2625,3,0.542825448513031,1.584251880645752,validation_joint_loss,False,1.2393840551376343,10,0.49695801734924316,153.25409841537476,False,1.2393840551376343
15,0.0002996788384857905,0.22083333333333333,3,0.48504614531993867,1.7965550422668457,validation_joint_loss,False,1.2393840551376343,11,0.6555705070495605,152.65876561403275,False,1.2393840551376343
16,0.00029953760005996916,0.24305555555555555,3,0.3963344097137451,1.7798149585723877,validation_joint_loss,False,1.2393840551376343,12,0.8318393230438232,154.47352855345784,False,1.2393840551376343
17,0.0002993707391361992,0.08888888888888889,3,0.3844244658946991,2.1574251651763916,validation_joint_loss,False,1.2393840551376343,13,0.6628167629241943,153.81529649098715,False,1.2393840551376343
18,0.00029917828430524096,0.22083333333333333,3,0.34812754690647124,1.924811840057373,validation_joint_loss,False,1.2393840551376343,14,0.7580235004425049,154.31426005614432,False,1.2393840551376343
19,0.00029896026854323894,0.1763888888888889,3,0.3194800361990929,2.066922426223755,validation_joint_loss,False,1.2393840551376343,15,0.6488778591156006,153.4322406053543,False,1.2393840551376343
20,0.00029871672920607153,0.2222222222222222,3,0.28015158176422117,2.1035959720611572,validation_joint_loss,False,1.2393840551376343,16,0.9651386737823486,156.04140165873937,False,1.2393840551376343
21,0.0002984477080229505,0.24305555555555555,3,0.2511187016963959,2.0284318923950195,validation_joint_loss,False,1.2393840551376343,17,0.8113505840301514,156.71162965080953,False,1.2393840551376343
22,0.00029815325108927063,0.5083333333333333,3,0.2261214315891266,2.0352020263671875,validation_joint_loss,False,1.2393840551376343,18,0.7644226551055908,156.79015943278438,False,1.2393840551376343
23,0.00029783340885871165,0.22083333333333333,3,0.22024999856948851,2.329939126968384,validation_joint_loss,False,1.2393840551376343,19,0.6313862800598145,155.54598071177801,False,1.2393840551376343
24,0.00029748823613459316,0.5083333333333333,3,0.22632826417684554,2.1625051498413086,validation_joint_loss,False,1.2393840551376343,20,0.5875303745269775,153.95617532730103,False,1.2393840551376343
25,0.00029711779206048454,0.2652777777777778,3,0.1759372942149639,2.467066526412964,validation_joint_loss,False,1.2393840551376343,21,0.8043558597564697,154.311281644381,False,1.2393840551376343
26,0.0002967221401100708,0.44305555555555554,3,0.1678588293492794,2.5108656883239746,validation_joint_loss,False,1.2393840551376343,22,0.9075074195861816,155.43174832838554,False,1.2393840551376343
27,0.00029630134807627685,0.22083333333333333,3,0.15715696811676025,2.6026673316955566,validation_joint_loss,False,1.2393840551376343,23,0.6358301639556885,154.2532638481685,False,1.2393840551376343
28,0.0002958554880596515,0.22083333333333333,3,0.1342276453971863,2.3874523639678955,validation_joint_loss,False,1.2393840551376343,24,0.5831568241119385,152.73183118063827,False,1.2393840551376343
29,0.00029538463645601315,0.1763888888888889,3,0.12338354289531708,2.6380691528320312,validation_joint_loss,False,1.2393840551376343,25,0.5623645782470703,151.10096963246664,False,1.2393840551376343
30,0.0002948888739433602,0.1763888888888889,3,0.1297270081937313,2.6738061904907227,validation_joint_loss,False,1.2393840551376343,26,0.7403120994567871,150.79571993120254,False,1.2393840551376343
31,0.000294368285468047,0.5097222222222223,3,0.11648325026035308,2.9593982696533203,validation_joint_loss,False,1.2393840551376343,27,0.7593238353729248,150.59399637579918,False,1.2393840551376343
32,0.00029382296023022894,0.2652777777777778,3,0.10390924960374832,2.5513861179351807,validation_joint_loss,False,1.2393840551376343,28,0.6266567707061768,149.48501500216398,False,1.2393840551376343
33,0.00029325299166857796,0.22083333333333333,3,0.08770368918776512,2.8884668350219727,validation_joint_loss,False,1.2393840551376343,29,0.6207616329193115,148.36693567388198,False,1.2393840551376343
34,0.00029265847744427303,0.46527777777777773,3,0.10613182261586189,2.954312324523926,validation_joint_loss,False,1.2393840551376343,30,0.6301546096801758,147.33646014758517,False,1.2393840551376343
35,0.0002920395194242658,0.1763888888888889,3,0.09623405933380128,3.017155885696411,validation_joint_loss,False,1.2393840551376343,31,0.6012930870056152,146.15529243151346,False,1.2393840551376343
36,0.00029139622366382674,0.1986111111111111,3,0.09771944656968116,2.915592670440674,validation_joint_loss,False,1.2393840551376343,32,0.9325578212738037,146.9124405577376,False,1.2393840551376343
37,0.0002907287003883726,0.22083333333333333,3,0.07693073973059654,2.886711835861206,validation_joint_loss,False,1.2393840551376343,33,0.763634204864502,146.63816549903467,False,1.2393840551376343
38,0.00029003706397458023,0.1986111111111111,3,0.07309161834418773,2.953847646713257,validation_joint_loss,False,1.2393840551376343,34,0.49477553367614746,144.88437305963956,False,1.2393840551376343
39,0.0002893214329307886,0.1986111111111111,3,0.061008207872509955,3.2413463592529297,validation_joint_loss,False,1.2393840551376343,35,0.4555988311767578,142.98750579357147,False,1.2393840551376343
