epoch,learning_rate,validation_balanced_accuracy,distinct_classes,train,validation,checkpoint_selection_metric,checkpoint_improved,best_validation_loss_so_far,stale_epochs,epoch_duration_seconds,estimated_stage_remaining_seconds,selected_checkpoint,restored_validation_loss
0,2.9999999999999997e-05,0.3034188034188034,3,1.6118865542941623,1.4137670993804932,validation_joint_loss,True,1.4137670993804932,0,0.39111971855163574,97.45150065422058,False,1.4042534828186035
1,5.9999999999999995e-05,0.3034188034188034,3,1.5012127425935533,1.4304215908050537,validation_joint_loss,False,1.4137670993804932,1,0.4704713821411133,106.92776203155518,False,1.4042534828186035
2,8.999999999999999e-05,0.28490028490028485,3,1.3905156983269586,1.4486150741577148,validation_joint_loss,False,1.4137670993804932,2,0.5203511714935303,113.87468640009563,False,1.4042534828186035
3,0.00011999999999999999,0.34045584045584043,3,1.3365633222791884,1.4042534828186035,validation_joint_loss,True,1.4042534828186035,0,0.514298677444458,116.71590042114258,True,1.4042534828186035
4,0.00015,0.3219373219373219,3,1.200909309917026,1.4890016317367554,validation_joint_loss,False,1.4042534828186035,1,0.45708394050598145,115.42504835128784,False,1.4042534828186035
5,0.00017999999999999998,0.36609686609686615,3,1.1101102299160428,1.5763428211212158,validation_joint_loss,False,1.4042534828186035,2,0.3977832794189453,111.98861948649089,False,1.4042534828186035
6,0.00020999999999999998,0.292022792022792,3,1.0574366317854986,1.5893133878707886,validation_joint_loss,False,1.4042534828186035,3,0.3903629779815674,109.16281301634652,False,1.4042534828186035
7,0.00023999999999999998,0.3148148148148148,3,1.0264021091991,1.7454133033752441,validation_joint_loss,False,1.4042534828186035,4,0.4134185314178467,107.643011033535,False,1.4042534828186035
8,0.00027,0.32905982905982906,3,0.9373373720380995,1.8310388326644897,validation_joint_loss,False,1.4042534828186035,5,1.0140678882598877,122.45226113001505,False,1.4042534828186035
9,0.0003,0.32905982905982906,3,0.882333881325192,1.9613319635391235,validation_joint_loss,False,1.4042534828186035,6,0.5687344074249268,123.44160461425781,False,1.4042534828186035
10,0.0003,0.3034188034188034,3,0.813739173942142,1.9082003831863403,validation_joint_loss,False,1.4042534828186035,7,0.6477019786834717,125.8344862244346,False,1.4042534828186035
