epoch,learning_rate,validation_balanced_accuracy,distinct_classes,train,validation,checkpoint_selection_metric,checkpoint_improved,best_validation_loss_so_far,stale_epochs,epoch_duration_seconds,estimated_stage_remaining_seconds,selected_checkpoint,restored_validation_loss
0,2.9999999999999997e-05,0.23397435897435895,3,1.4428509026765823,1.7720201015472412,validation_joint_loss,True,1.7720201015472412,0,0.2839469909667969,70.76287937164307,False,1.5556188821792603
1,5.9999999999999995e-05,0.23397435897435895,3,1.4788592904806137,1.683950662612915,validation_joint_loss,True,1.683950662612915,0,0.4293355941772461,88.5326280593872,False,1.5556188821792603
2,8.999999999999999e-05,0.1923076923076923,3,1.3184457868337631,1.6346851587295532,validation_joint_loss,True,1.6346851587295532,0,0.2817683219909668,82.02147475878398,False,1.5556188821792603
3,0.00011999999999999999,0.10897435897435898,3,1.221705049276352,1.6226247549057007,validation_joint_loss,True,1.6226247549057007,0,0.27913451194763184,78.46067297458649,False,1.5556188821792603
4,0.00015,0.3685897435897436,3,1.1873811557888985,1.606809139251709,validation_joint_loss,True,1.606809139251709,0,0.2985682487487793,77.16971015930176,False,1.5556188821792603
5,0.00017999999999999998,0.3429487179487179,3,1.028617225587368,1.6085816621780396,validation_joint_loss,False,1.606809139251709,1,0.2711219787597656,75.0920147895813,False,1.5556188821792603
6,0.00020999999999999998,0.3846153846153846,3,1.031848318874836,1.5949889421463013,validation_joint_loss,True,1.5949889421463013,0,0.3810293674468994,77.34338460649762,False,1.5556188821792603
7,0.00023999999999999998,0.4679487179487179,3,0.9467116519808769,1.5701441764831543,validation_joint_loss,True,1.5701441764831543,0,3.812040328979492,182.74135732650757,False,1.5556188821792603
8,0.00027,0.42628205128205127,3,0.9319150596857071,1.5556188821792603,validation_joint_loss,True,1.5556188821792603,0,0.33678531646728516,170.80723283025952,True,1.5556188821792603
9,0.0003,0.4679487179487179,3,0.8328229412436485,1.5800236463546753,validation_joint_loss,False,1.5556188821792603,1,0.26296496391296387,159.41184997558594,False,1.5556188821792603
10,0.0003,0.4102564102564103,3,0.766921877861023,1.5731332302093506,validation_joint_loss,False,1.5556188821792603,2,0.3651769161224365,152.2611558870836,False,1.5556188821792603
