meeting_date,event_token,attention
2011-03-15,rate_decision,0.09209929406642914
2011-03-15,current_policy_stance,0.09487265348434448
2011-03-15,policy_stance_shift,0.06376082450151443
2011-03-15,expected_rate_path_shift,0.06692207604646683
2011-03-15,inflation_assessment_shift,0.059696998447179794
2011-03-15,inflation_risk_shift,0.05750242620706558
2011-03-15,unemployment_assessment_shift,0.0576854832470417
2011-03-15,labor_market_risk_shift,0.0633309930562973
2011-03-15,growth_activity_shift,0.059418030083179474
2011-03-15,financial_conditions_shift,0.0633651614189148
2011-03-15,balance_sheet_policy_shift,0.0704236701130867
2011-03-15,risk_balance_shift,0.07058146595954895
2011-03-15,committee_dispersion,0.05732787773013115
2011-03-15,policy_uncertainty,0.06325293332338333
2011-03-15,forward_guidance_strength,0.059760093688964844
2011-04-27,rate_decision,0.10182541608810425
2011-04-27,current_policy_stance,0.07126083225011826
2011-04-27,policy_stance_shift,0.06297764182090759
2011-04-27,expected_rate_path_shift,0.05961734801530838
2011-04-27,inflation_assessment_shift,0.05932435393333435
2011-04-27,inflation_risk_shift,0.058584701269865036
2011-04-27,unemployment_assessment_shift,0.06283064931631088
2011-04-27,labor_market_risk_shift,0.0673346295952797
2011-04-27,growth_activity_shift,0.06714686751365662
2011-04-27,financial_conditions_shift,0.06790810078382492
2011-04-27,balance_sheet_policy_shift,0.05888638645410538
2011-04-27,risk_balance_shift,0.07016100734472275
2011-04-27,committee_dispersion,0.06099593639373779
2011-04-27,policy_uncertainty,0.06160442903637886
2011-04-27,forward_guidance_strength,0.06954171508550644
2011-06-22,rate_decision,0.05843890458345413
2011-06-22,current_policy_stance,0.06575698405504227
2011-06-22,policy_stance_shift,0.06981544941663742
2011-06-22,expected_rate_path_shift,0.0672587901353836
2011-06-22,inflation_assessment_shift,0.06847614049911499
2011-06-22,inflation_risk_shift,0.07296271622180939
2011-06-22,unemployment_assessment_shift,0.06548614054918289
2011-06-22,labor_market_risk_shift,0.06492388248443604
2011-06-22,growth_activity_shift,0.0660758912563324
2011-06-22,financial_conditions_shift,0.06381464004516602
2011-06-22,balance_sheet_policy_shift,0.06214207410812378
2011-06-22,risk_balance_shift,0.07390698790550232
2011-06-22,committee_dispersion,0.06564416736364365
2011-06-22,policy_uncertainty,0.06857594102621078
2011-06-22,forward_guidance_strength,0.06672126054763794
2011-08-09,rate_decision,0.1179206371307373
2011-08-09,current_policy_stance,0.07292152941226959
2011-08-09,policy_stance_shift,0.06964140385389328
2011-08-09,expected_rate_path_shift,0.07065867632627487
2011-08-09,inflation_assessment_shift,0.059365369379520416
2011-08-09,inflation_risk_shift,0.07173202186822891
2011-08-09,unemployment_assessment_shift,0.07370476424694061
2011-08-09,labor_market_risk_shift,0.07322928309440613
2011-08-09,growth_activity_shift,0.07342157512903214
2011-08-09,financial_conditions_shift,0.04839511960744858
2011-08-09,balance_sheet_policy_shift,0.05101175606250763
2011-08-09,risk_balance_shift,0.07143969088792801
2011-08-09,committee_dispersion,0.04849077761173248
2011-08-09,policy_uncertainty,0.0480102114379406
2011-08-09,forward_guidance_strength,0.05005717650055885
2011-09-21,rate_decision,0.07268639653921127
2011-09-21,current_policy_stance,0.06650730967521667
2011-09-21,policy_stance_shift,0.06339514255523682
2011-09-21,expected_rate_path_shift,0.06512615084648132
2011-09-21,inflation_assessment_shift,0.06078287214040756
2011-09-21,inflation_risk_shift,0.061969514936208725
2011-09-21,unemployment_assessment_shift,0.06664353609085083
2011-09-21,labor_market_risk_shift,0.06512275338172913
2011-09-21,growth_activity_shift,0.06710390746593475
2011-09-21,financial_conditions_shift,0.06865749508142471
2011-09-21,balance_sheet_policy_shift,0.06898905336856842
2011-09-21,risk_balance_shift,0.06227178871631622
2011-09-21,committee_dispersion,0.07344431430101395
2011-09-21,policy_uncertainty,0.07035895437002182
2011-09-21,forward_guidance_strength,0.06694082915782928
2011-11-02,rate_decision,0.11288072168827057
2011-11-02,current_policy_stance,0.06952832639217377
2011-11-02,policy_stance_shift,0.06289587169885635
2011-11-02,expected_rate_path_shift,0.06338061392307281
2011-11-02,inflation_assessment_shift,0.06662628054618835
2011-11-02,inflation_risk_shift,0.06508409231901169
2011-11-02,unemployment_assessment_shift,0.06344806402921677
2011-11-02,labor_market_risk_shift,0.06184358149766922
2011-11-02,growth_activity_shift,0.06328247487545013
2011-11-02,financial_conditions_shift,0.060318879783153534
2011-11-02,balance_sheet_policy_shift,0.06311246752738953
2011-11-02,risk_balance_shift,0.062445998191833496
2011-11-02,committee_dispersion,0.061468131840229034
2011-11-02,policy_uncertainty,0.06048213690519333
2011-11-02,forward_guidance_strength,0.06320234388113022
2011-12-13,rate_decision,0.11426222324371338
2011-12-13,current_policy_stance,0.07274612784385681
2011-12-13,policy_stance_shift,0.06565531343221664
2011-12-13,expected_rate_path_shift,0.06377717852592468
2011-12-13,inflation_assessment_shift,0.0635838657617569
2011-12-13,inflation_risk_shift,0.0670563280582428
2011-12-13,unemployment_assessment_shift,0.06048530712723732
2011-12-13,labor_market_risk_shift,0.060620591044425964
2011-12-13,growth_activity_shift,0.06498145312070847
2011-12-13,financial_conditions_shift,0.060115911066532135
2011-12-13,balance_sheet_policy_shift,0.06086673215031624
2011-12-13,risk_balance_shift,0.06460448354482651
2011-12-13,committee_dispersion,0.05764113366603851
2011-12-13,policy_uncertainty,0.06097399815917015
2011-12-13,forward_guidance_strength,0.062629334628582
2012-01-25,rate_decision,0.13608577847480774
2012-01-25,current_policy_stance,0.07411251217126846
2012-01-25,policy_stance_shift,0.07104340195655823
2012-01-25,expected_rate_path_shift,0.07097280770540237
2012-01-25,inflation_assessment_shift,0.05572656914591789
2012-01-25,inflation_risk_shift,0.06226733326911926
2012-01-25,unemployment_assessment_shift,0.057954754680395126
2012-01-25,labor_market_risk_shift,0.05726173147559166
2012-01-25,growth_activity_shift,0.06472284346818924
2012-01-25,financial_conditions_shift,0.056939028203487396
2012-01-25,balance_sheet_policy_shift,0.05746879056096077
2012-01-25,risk_balance_shift,0.060805793851614
2012-01-25,committee_dispersion,0.05640797317028046
2012-01-25,policy_uncertainty,0.06134698539972305
2012-01-25,forward_guidance_strength,0.056883715093135834
2012-03-13,rate_decision,0.11818698048591614
2012-03-13,current_policy_stance,0.07261160761117935
2012-03-13,policy_stance_shift,0.06504986435174942
2012-03-13,expected_rate_path_shift,0.06454131752252579
2012-03-13,inflation_assessment_shift,0.05944931507110596
2012-03-13,inflation_risk_shift,0.06045184284448624
2012-03-13,unemployment_assessment_shift,0.059524111449718475
2012-03-13,labor_market_risk_shift,0.06658189743757248
2012-03-13,growth_activity_shift,0.0627729669213295
2012-03-13,financial_conditions_shift,0.05797822028398514
2012-03-13,balance_sheet_policy_shift,0.06056489422917366
2012-03-13,risk_balance_shift,0.0626864954829216
2012-03-13,committee_dispersion,0.05872756242752075
2012-03-13,policy_uncertainty,0.07250145822763443
2012-03-13,forward_guidance_strength,0.05837150663137436
2012-04-25,rate_decision,0.10911025106906891
2012-04-25,current_policy_stance,0.06343259662389755
2012-04-25,policy_stance_shift,0.06493914872407913
2012-04-25,expected_rate_path_shift,0.0615234337747097
2012-04-25,inflation_assessment_shift,0.060088519006967545
2012-04-25,inflation_risk_shift,0.0647704154253006
2012-04-25,unemployment_assessment_shift,0.06535910815000534
2012-04-25,labor_market_risk_shift,0.06256988644599915
2012-04-25,growth_activity_shift,0.06517668813467026
2012-04-25,financial_conditions_shift,0.0605003759264946
2012-04-25,balance_sheet_policy_shift,0.058702003210783005
2012-04-25,risk_balance_shift,0.06384453922510147
2012-04-25,committee_dispersion,0.06703104823827744
2012-04-25,policy_uncertainty,0.0665617287158966
2012-04-25,forward_guidance_strength,0.06639023870229721
2012-06-20,rate_decision,0.11497004330158234
2012-06-20,current_policy_stance,0.06364359706640244
2012-06-20,policy_stance_shift,0.05987817794084549
2012-06-20,expected_rate_path_shift,0.05792026221752167
2012-06-20,inflation_assessment_shift,0.06207861006259918
2012-06-20,inflation_risk_shift,0.0618218258023262
