meeting_date,event_token,attention
2020-04-29,rate_decision,0.07748743891716003
2020-04-29,current_policy_stance,0.05231460928916931
2020-04-29,policy_stance_shift,0.054727546870708466
2020-04-29,expected_rate_path_shift,0.05432804301381111
2020-04-29,inflation_assessment_shift,0.05474121868610382
2020-04-29,inflation_risk_shift,0.053913868963718414
2020-04-29,unemployment_assessment_shift,0.05447310209274292
2020-04-29,labor_market_risk_shift,0.05477802827954292
2020-04-29,growth_activity_shift,0.054814089089632034
2020-04-29,financial_conditions_shift,0.10913126170635223
2020-04-29,balance_sheet_policy_shift,0.054294154047966
2020-04-29,risk_balance_shift,0.05410762131214142
2020-04-29,committee_dispersion,0.06045513227581978
2020-04-29,policy_uncertainty,0.11268183588981628
2020-04-29,forward_guidance_strength,0.09775206446647644
2020-06-10,rate_decision,0.10202197730541229
2020-06-10,current_policy_stance,0.055614251643419266
2020-06-10,policy_stance_shift,0.055976301431655884
2020-06-10,expected_rate_path_shift,0.056806325912475586
2020-06-10,inflation_assessment_shift,0.05614292994141579
2020-06-10,inflation_risk_shift,0.05646609514951706
2020-06-10,unemployment_assessment_shift,0.08090613037347794
2020-06-10,labor_market_risk_shift,0.0709076076745987
2020-06-10,growth_activity_shift,0.0811811238527298
2020-06-10,financial_conditions_shift,0.06585533171892166
2020-06-10,balance_sheet_policy_shift,0.05000128597021103
2020-06-10,risk_balance_shift,0.054340943694114685
2020-06-10,committee_dispersion,0.06207238882780075
2020-06-10,policy_uncertainty,0.0976051539182663
2020-06-10,forward_guidance_strength,0.05410216376185417
2020-07-29,rate_decision,0.09452653676271439
2020-07-29,current_policy_stance,0.06484955549240112
2020-07-29,policy_stance_shift,0.06399640440940857
2020-07-29,expected_rate_path_shift,0.05728025734424591
2020-07-29,inflation_assessment_shift,0.06654062867164612
2020-07-29,inflation_risk_shift,0.06046576797962189
2020-07-29,unemployment_assessment_shift,0.07388444989919662
2020-07-29,labor_market_risk_shift,0.05875346064567566
2020-07-29,growth_activity_shift,0.061337754130363464
2020-07-29,financial_conditions_shift,0.056980669498443604
2020-07-29,balance_sheet_policy_shift,0.06455480307340622
2020-07-29,risk_balance_shift,0.057455092668533325
2020-07-29,committee_dispersion,0.058935828506946564
2020-07-29,policy_uncertainty,0.09841708838939667
2020-07-29,forward_guidance_strength,0.06202173978090286
2020-09-16,rate_decision,0.07496332377195358
2020-09-16,current_policy_stance,0.04495178908109665
2020-09-16,policy_stance_shift,0.042505569756031036
2020-09-16,expected_rate_path_shift,0.043966613709926605
2020-09-16,inflation_assessment_shift,0.08915765583515167
2020-09-16,inflation_risk_shift,0.06945909559726715
2020-09-16,unemployment_assessment_shift,0.08574807643890381
2020-09-16,labor_market_risk_shift,0.06040937453508377
2020-09-16,growth_activity_shift,0.08352649956941605
2020-09-16,financial_conditions_shift,0.04157967120409012
2020-09-16,balance_sheet_policy_shift,0.06373128294944763
2020-09-16,risk_balance_shift,0.06062500923871994
2020-09-16,committee_dispersion,0.07735379785299301
2020-09-16,policy_uncertainty,0.08105170726776123
2020-09-16,forward_guidance_strength,0.08097056299448013
2020-11-05,rate_decision,0.06874027103185654
2020-11-05,current_policy_stance,0.0517403706908226
2020-11-05,policy_stance_shift,0.0731678456068039
2020-11-05,expected_rate_path_shift,0.06756524741649628
2020-11-05,inflation_assessment_shift,0.07408972829580307
2020-11-05,inflation_risk_shift,0.06027397885918617
2020-11-05,unemployment_assessment_shift,0.060184940695762634
2020-11-05,labor_market_risk_shift,0.053680770099163055
2020-11-05,growth_activity_shift,0.06052781641483307
2020-11-05,financial_conditions_shift,0.06620413810014725
2020-11-05,balance_sheet_policy_shift,0.07640166580677032
2020-11-05,risk_balance_shift,0.05507514253258705
2020-11-05,committee_dispersion,0.052950095385313034
2020-11-05,policy_uncertainty,0.09030058979988098
2020-11-05,forward_guidance_strength,0.08909737318754196
2020-12-16,rate_decision,0.08145514875650406
2020-12-16,current_policy_stance,0.050538837909698486
2020-12-16,policy_stance_shift,0.048961155116558075
2020-12-16,expected_rate_path_shift,0.05451019108295441
2020-12-16,inflation_assessment_shift,0.0874384269118309
2020-12-16,inflation_risk_shift,0.07700120657682419
2020-12-16,unemployment_assessment_shift,0.0895562618970871
2020-12-16,labor_market_risk_shift,0.04783083125948906
2020-12-16,growth_activity_shift,0.07377059757709503
2020-12-16,financial_conditions_shift,0.07024195045232773
2020-12-16,balance_sheet_policy_shift,0.04613219201564789
2020-12-16,risk_balance_shift,0.08223028481006622
2020-12-16,committee_dispersion,0.04695272445678711
2020-12-16,policy_uncertainty,0.05473142862319946
2020-12-16,forward_guidance_strength,0.0886487141251564
2021-01-27,rate_decision,0.0814676433801651
2021-01-27,current_policy_stance,0.05287601798772812
2021-01-27,policy_stance_shift,0.05874181166291237
2021-01-27,expected_rate_path_shift,0.06581616401672363
2021-01-27,inflation_assessment_shift,0.05725276470184326
2021-01-27,inflation_risk_shift,0.05289192497730255
2021-01-27,unemployment_assessment_shift,0.05353271961212158
2021-01-27,labor_market_risk_shift,0.05081377923488617
2021-01-27,growth_activity_shift,0.07731883972883224
2021-01-27,financial_conditions_shift,0.051094766706228256
2021-01-27,balance_sheet_policy_shift,0.061837103217840195
2021-01-27,risk_balance_shift,0.08430816233158112
2021-01-27,committee_dispersion,0.05041076987981796
2021-01-27,policy_uncertainty,0.09389400482177734
2021-01-27,forward_guidance_strength,0.10774356126785278
2021-03-17,rate_decision,0.1103665828704834
2021-03-17,current_policy_stance,0.05177951604127884
2021-03-17,policy_stance_shift,0.056958138942718506
2021-03-17,expected_rate_path_shift,0.0699445977807045
2021-03-17,inflation_assessment_shift,0.05597132444381714
2021-03-17,inflation_risk_shift,0.07025076448917389
2021-03-17,unemployment_assessment_shift,0.07765665650367737
2021-03-17,labor_market_risk_shift,0.06694849580526352
2021-03-17,growth_activity_shift,0.07498273998498917
2021-03-17,financial_conditions_shift,0.05580924451351166
2021-03-17,balance_sheet_policy_shift,0.05463554710149765
2021-03-17,risk_balance_shift,0.06643867492675781
2021-03-17,committee_dispersion,0.04968569427728653
2021-03-17,policy_uncertainty,0.06787636876106262
2021-03-17,forward_guidance_strength,0.07069563865661621
2021-04-28,rate_decision,0.07900706678628922
2021-04-28,current_policy_stance,0.05167865753173828
2021-04-28,policy_stance_shift,0.06574580073356628
2021-04-28,expected_rate_path_shift,0.05988698452711105
2021-04-28,inflation_assessment_shift,0.06411179155111313
2021-04-28,inflation_risk_shift,0.059078529477119446
2021-04-28,unemployment_assessment_shift,0.07452748715877533
2021-04-28,labor_market_risk_shift,0.08378051221370697
2021-04-28,growth_activity_shift,0.08356143534183502
2021-04-28,financial_conditions_shift,0.051337189972400665
2021-04-28,balance_sheet_policy_shift,0.06619534641504288
2021-04-28,risk_balance_shift,0.07647427916526794
2021-04-28,committee_dispersion,0.04963967204093933
2021-04-28,policy_uncertainty,0.05310694873332977
2021-04-28,forward_guidance_strength,0.08186830580234528
2021-06-16,rate_decision,0.07193407416343689
2021-06-16,current_policy_stance,0.05383998155593872
2021-06-16,policy_stance_shift,0.06859098374843597
2021-06-16,expected_rate_path_shift,0.06842625141143799
2021-06-16,inflation_assessment_shift,0.07119739800691605
2021-06-16,inflation_risk_shift,0.07376770675182343
2021-06-16,unemployment_assessment_shift,0.06918996572494507
2021-06-16,labor_market_risk_shift,0.06532305479049683
2021-06-16,growth_activity_shift,0.07198745757341385
2021-06-16,financial_conditions_shift,0.0509197860956192
2021-06-16,balance_sheet_policy_shift,0.0677199587225914
2021-06-16,risk_balance_shift,0.07025229185819626
