meeting_date,event_token,attention
2023-03-22,rate_decision,0.05536573380231857
2023-03-22,current_policy_stance,0.05562760308384895
2023-03-22,policy_stance_shift,0.07354950159788132
2023-03-22,expected_rate_path_shift,0.08091558516025543
2023-03-22,inflation_assessment_shift,0.054092831909656525
2023-03-22,inflation_risk_shift,0.07493091374635696
2023-03-22,unemployment_assessment_shift,0.0675656646490097
2023-03-22,labor_market_risk_shift,0.08184967935085297
2023-03-22,growth_activity_shift,0.07916131615638733
2023-03-22,financial_conditions_shift,0.052654001861810684
2023-03-22,balance_sheet_policy_shift,0.06586310267448425
2023-03-22,risk_balance_shift,0.06513025611639023
2023-03-22,committee_dispersion,0.05561042204499245
2023-03-22,policy_uncertainty,0.0528714656829834
2023-03-22,forward_guidance_strength,0.08481192588806152
2023-05-03,rate_decision,0.05578342080116272
2023-05-03,current_policy_stance,0.06433029472827911
2023-05-03,policy_stance_shift,0.07033609598875046
2023-05-03,expected_rate_path_shift,0.06776434928178787
2023-05-03,inflation_assessment_shift,0.07677340507507324
2023-05-03,inflation_risk_shift,0.06687650084495544
2023-05-03,unemployment_assessment_shift,0.06679892539978027
2023-05-03,labor_market_risk_shift,0.06899745762348175
2023-05-03,growth_activity_shift,0.06533320248126984
2023-05-03,financial_conditions_shift,0.06646189093589783
2023-05-03,balance_sheet_policy_shift,0.06732794642448425
2023-05-03,risk_balance_shift,0.06328731030225754
2023-05-03,committee_dispersion,0.0666867345571518
2023-05-03,policy_uncertainty,0.06451097130775452
2023-05-03,forward_guidance_strength,0.06873146444559097
2023-06-14,rate_decision,0.051274657249450684
2023-06-14,current_policy_stance,0.06752637028694153
2023-06-14,policy_stance_shift,0.06759162992238998
2023-06-14,expected_rate_path_shift,0.06813257932662964
2023-06-14,inflation_assessment_shift,0.07214652746915817
2023-06-14,inflation_risk_shift,0.06477928161621094
2023-06-14,unemployment_assessment_shift,0.07066386938095093
2023-06-14,labor_market_risk_shift,0.06765811145305634
2023-06-14,growth_activity_shift,0.06386171281337738
2023-06-14,financial_conditions_shift,0.06734216213226318
2023-06-14,balance_sheet_policy_shift,0.06574811786413193
2023-06-14,risk_balance_shift,0.06520798802375793
2023-06-14,committee_dispersion,0.06659247726202011
2023-06-14,policy_uncertainty,0.06690504401922226
2023-06-14,forward_guidance_strength,0.07456948608160019
2023-07-26,rate_decision,0.06050082668662071
2023-07-26,current_policy_stance,0.059374548494815826
2023-07-26,policy_stance_shift,0.05806216970086098
2023-07-26,expected_rate_path_shift,0.07268428802490234
2023-07-26,inflation_assessment_shift,0.07122419029474258
2023-07-26,inflation_risk_shift,0.07023335993289948
2023-07-26,unemployment_assessment_shift,0.07191252708435059
2023-07-26,labor_market_risk_shift,0.07166840136051178
2023-07-26,growth_activity_shift,0.05522599443793297
2023-07-26,financial_conditions_shift,0.06885529309511185
2023-07-26,balance_sheet_policy_shift,0.06558126956224442
2023-07-26,risk_balance_shift,0.06797056645154953
2023-07-26,committee_dispersion,0.06938149034976959
2023-07-26,policy_uncertainty,0.06365860253572464
2023-07-26,forward_guidance_strength,0.07366646826267242
2023-09-20,rate_decision,0.05707947164773941
2023-09-20,current_policy_stance,0.07087312638759613
2023-09-20,policy_stance_shift,0.06519246846437454
2023-09-20,expected_rate_path_shift,0.07178670167922974
2023-09-20,inflation_assessment_shift,0.068451426923275
2023-09-20,inflation_risk_shift,0.06338369101285934
2023-09-20,unemployment_assessment_shift,0.06699001789093018
2023-09-20,labor_market_risk_shift,0.06771963834762573
2023-09-20,growth_activity_shift,0.06491206586360931
2023-09-20,financial_conditions_shift,0.06972162425518036
2023-09-20,balance_sheet_policy_shift,0.06420478224754333
2023-09-20,risk_balance_shift,0.06392350792884827
2023-09-20,committee_dispersion,0.06332878023386002
2023-09-20,policy_uncertainty,0.06951669603586197
2023-09-20,forward_guidance_strength,0.07291602343320847
2023-11-01,rate_decision,0.07084982842206955
2023-11-01,current_policy_stance,0.07345093786716461
2023-11-01,policy_stance_shift,0.06383538246154785
