meeting_date,event_token,price_date,business_day_offset,attention
2020-04-29,current_policy_stance,2020-02-21,-46,0.013945888727903366
2020-04-29,current_policy_stance,2020-02-24,-45,0.014198480173945427
2020-04-29,current_policy_stance,2020-02-25,-44,0.01457009743899107
2020-04-29,current_policy_stance,2020-02-26,-43,0.013988026417791843
2020-04-29,current_policy_stance,2020-02-27,-42,0.013973553664982319
2020-04-29,current_policy_stance,2020-02-28,-41,0.014190670102834702
2020-04-29,current_policy_stance,2020-03-02,-40,0.014535258524119854
2020-04-29,current_policy_stance,2020-03-03,-39,0.014774991199374199
2020-04-29,current_policy_stance,2020-03-04,-38,0.015304788947105408
2020-04-29,current_policy_stance,2020-03-05,-37,0.01467340812087059
2020-04-29,current_policy_stance,2020-03-06,-36,0.015199468471109867
2020-04-29,current_policy_stance,2020-03-09,-35,0.01425019558519125
2020-04-29,current_policy_stance,2020-03-10,-34,0.015484347008168697
2020-04-29,current_policy_stance,2020-03-11,-33,0.01496725995093584
2020-04-29,current_policy_stance,2020-03-12,-32,0.014230932109057903
2020-04-29,current_policy_stance,2020-03-13,-31,0.015732789412140846
2020-04-29,current_policy_stance,2020-03-16,-30,0.016038618981838226
2020-04-29,current_policy_stance,2020-03-17,-29,0.01633734256029129
2020-04-29,current_policy_stance,2020-03-18,-28,0.016381418332457542
2020-04-29,current_policy_stance,2020-03-19,-27,0.01589794270694256
2020-04-29,current_policy_stance,2020-03-20,-26,0.016779910773038864
2020-04-29,current_policy_stance,2020-03-23,-25,0.015767689794301987
2020-04-29,current_policy_stance,2020-03-24,-24,0.015275237150490284
2020-04-29,current_policy_stance,2020-03-25,-23,0.015502131544053555
2020-04-29,current_policy_stance,2020-03-26,-22,0.016481032595038414
2020-04-29,current_policy_stance,2020-03-27,-21,0.015929577872157097
2020-04-29,current_policy_stance,2020-03-30,-20,0.015719063580036163
2020-04-29,current_policy_stance,2020-03-31,-19,0.015489328652620316
2020-04-29,current_policy_stance,2020-04-01,-18,0.015679065138101578
2020-04-29,current_policy_stance,2020-04-02,-17,0.016059722751379013
2020-04-29,current_policy_stance,2020-04-03,-16,0.015564167872071266
2020-04-29,current_policy_stance,2020-04-06,-15,0.015327107161283493
2020-04-29,current_policy_stance,2020-04-07,-14,0.015263307839632034
2020-04-29,current_policy_stance,2020-04-08,-13,0.015689054504036903
2020-04-29,current_policy_stance,2020-04-09,-12,0.015636779367923737
2020-04-29,current_policy_stance,2020-04-13,-11,0.015794014558196068
2020-04-29,current_policy_stance,2020-04-14,-10,0.016147691756486893
2020-04-29,current_policy_stance,2020-04-15,-9,0.01677338220179081
2020-04-29,current_policy_stance,2020-04-16,-8,0.016588740050792694
2020-04-29,current_policy_stance,2020-04-17,-7,0.01620551198720932
2020-04-29,current_policy_stance,2020-04-20,-6,0.016122108325362206
2020-04-29,current_policy_stance,2020-04-21,-5,0.016428573057055473
2020-04-29,current_policy_stance,2020-04-22,-4,0.015486419200897217
2020-04-29,current_policy_stance,2020-04-23,-3,0.016078412532806396
2020-04-29,current_policy_stance,2020-04-24,-2,0.016914650797843933
2020-04-29,current_policy_stance,2020-04-27,-1,0.018408775329589844
2020-04-29,current_policy_stance,2020-04-28,0,0.02035979926586151
2020-04-29,policy_stance_shift,2020-01-30,-61,0.01578507572412491
2020-04-29,policy_stance_shift,2020-01-31,-60,0.01632184535264969
2020-04-29,policy_stance_shift,2020-02-03,-59,0.0191047340631485
2020-04-29,policy_stance_shift,2020-02-04,-58,0.01838742382824421
2020-04-29,policy_stance_shift,2020-02-05,-57,0.01790868490934372
2020-04-29,policy_stance_shift,2020-02-06,-56,0.018164217472076416
2020-04-29,policy_stance_shift,2020-02-07,-55,0.018667487427592278
2020-04-29,policy_stance_shift,2020-02-10,-54,0.01859433948993683
2020-04-29,policy_stance_shift,2020-02-11,-53,0.019069386646151543
2020-04-29,policy_stance_shift,2020-02-12,-52,0.017490066587924957
2020-04-29,policy_stance_shift,2020-02-13,-51,0.01753937266767025
2020-04-29,policy_stance_shift,2020-02-14,-50,0.017565198242664337
2020-04-29,policy_stance_shift,2020-02-18,-49,0.016011890023946762
2020-04-29,policy_stance_shift,2020-02-19,-48,0.01577778533101082
2020-04-29,policy_stance_shift,2020-02-20,-47,0.014363650232553482
2020-04-29,policy_stance_shift,2020-02-21,-46,0.013538172468543053
2020-04-29,policy_stance_shift,2020-02-24,-45,0.013756491243839264
2020-04-29,policy_stance_shift,2020-02-25,-44,0.014103248715400696
2020-04-29,policy_stance_shift,2020-02-26,-43,0.013876660726964474
2020-04-29,policy_stance_shift,2020-02-27,-42,0.013706136494874954
2020-04-29,policy_stance_shift,2020-02-28,-41,0.01400182768702507
2020-04-29,policy_stance_shift,2020-03-02,-40,0.014459230937063694
2020-04-29,policy_stance_shift,2020-03-03,-39,0.014714621007442474
2020-04-29,policy_stance_shift,2020-03-04,-38,0.01528886891901493
2020-04-29,policy_stance_shift,2020-03-05,-37,0.014690346084535122
2020-04-29,policy_stance_shift,2020-03-06,-36,0.015035191550850868
2020-04-29,policy_stance_shift,2020-03-09,-35,0.014240319840610027
2020-04-29,policy_stance_shift,2020-03-10,-34,0.015871543437242508
2020-04-29,policy_stance_shift,2020-03-11,-33,0.014891678467392921
2020-04-29,policy_stance_shift,2020-03-12,-32,0.014724819920957088
2020-04-29,policy_stance_shift,2020-03-13,-31,0.015613446943461895
2020-04-29,policy_stance_shift,2020-03-16,-30,0.016241641715168953
2020-04-29,policy_stance_shift,2020-03-17,-29,0.016388293355703354
2020-04-29,policy_stance_shift,2020-03-18,-28,0.01630447991192341
2020-04-29,policy_stance_shift,2020-03-19,-27,0.016156427562236786
2020-04-29,policy_stance_shift,2020-03-20,-26,0.016336074098944664
2020-04-29,policy_stance_shift,2020-03-23,-25,0.015714814886450768
2020-04-29,policy_stance_shift,2020-03-24,-24,0.01545870304107666
2020-04-29,policy_stance_shift,2020-03-25,-23,0.015601704828441143
2020-04-29,policy_stance_shift,2020-03-26,-22,0.016430262476205826
2020-04-29,policy_stance_shift,2020-03-27,-21,0.015714073553681374
2020-04-29,policy_stance_shift,2020-03-30,-20,0.015788376331329346
2020-04-29,policy_stance_shift,2020-03-31,-19,0.015654027462005615
2020-04-29,policy_stance_shift,2020-04-01,-18,0.015790415927767754
2020-04-29,policy_stance_shift,2020-04-02,-17,0.015927622094750404
2020-04-29,policy_stance_shift,2020-04-03,-16,0.015545986592769623
2020-04-29,policy_stance_shift,2020-04-06,-15,0.01554026547819376
2020-04-29,policy_stance_shift,2020-04-07,-14,0.015606291592121124
2020-04-29,policy_stance_shift,2020-04-08,-13,0.015998387709259987
2020-04-29,policy_stance_shift,2020-04-09,-12,0.01573394238948822
2020-04-29,policy_stance_shift,2020-04-13,-11,0.016168370842933655
2020-04-29,policy_stance_shift,2020-04-14,-10,0.01658032089471817
2020-04-29,policy_stance_shift,2020-04-15,-9,0.017030339688062668
2020-04-29,policy_stance_shift,2020-04-16,-8,0.01667807437479496
2020-04-29,policy_stance_shift,2020-04-17,-7,0.016863450407981873
2020-04-29,policy_stance_shift,2020-04-20,-6,0.0167128536850214
2020-04-29,policy_stance_shift,2020-04-21,-5,0.016647472977638245
2020-04-29,policy_stance_shift,2020-04-22,-4,0.016369521617889404
2020-04-29,policy_stance_shift,2020-04-23,-3,0.01653960905969143
2020-04-29,policy_stance_shift,2020-04-24,-2,0.017343351617455482
2020-04-29,policy_stance_shift,2020-04-27,-1,0.018445327877998352
2020-04-29,policy_stance_shift,2020-04-28,0,0.019425801932811737
2020-04-29,expected_rate_path_shift,2020-01-30,-61,0.015457452274858952
2020-04-29,expected_rate_path_shift,2020-01-31,-60,0.01613231562077999
2020-04-29,expected_rate_path_shift,2020-02-03,-59,0.0189213864505291
2020-04-29,expected_rate_path_shift,2020-02-04,-58,0.01862388849258423
2020-04-29,expected_rate_path_shift,2020-02-05,-57,0.018037039786577225
2020-04-29,expected_rate_path_shift,2020-02-06,-56,0.01809263601899147
2020-04-29,expected_rate_path_shift,2020-02-07,-55,0.01852184534072876
2020-04-29,expected_rate_path_shift,2020-02-10,-54,0.018386099487543106
2020-04-29,expected_rate_path_shift,2020-02-11,-53,0.018774621188640594
2020-04-29,expected_rate_path_shift,2020-02-12,-52,0.017365075647830963
2020-04-29,expected_rate_path_shift,2020-02-13,-51,0.017477327957749367
2020-04-29,expected_rate_path_shift,2020-02-14,-50,0.017609834671020508
2020-04-29,expected_rate_path_shift,2020-02-18,-49,0.01612546294927597
2020-04-29,expected_rate_path_shift,2020-02-19,-48,0.015788746997714043
2020-04-29,expected_rate_path_shift,2020-02-20,-47,0.014309710822999477
2020-04-29,expected_rate_path_shift,2020-02-21,-46,0.013381226919591427
2020-04-29,expected_rate_path_shift,2020-02-24,-45,0.013606643304228783
2020-04-29,expected_rate_path_shift,2020-02-25,-44,0.013999802991747856
2020-04-29,expected_rate_path_shift,2020-02-26,-43,0.013705690391361713
2020-04-29,expected_rate_path_shift,2020-02-27,-42,0.013560842722654343
2020-04-29,expected_rate_path_shift,2020-02-28,-41,0.01392799150198698
2020-04-29,expected_rate_path_shift,2020-03-02,-40,0.014318890869617462
2020-04-29,expected_rate_path_shift,2020-03-03,-39,0.014628376811742783
2020-04-29,expected_rate_path_shift,2020-03-04,-38,0.015224777162075043
2020-04-29,expected_rate_path_shift,2020-03-05,-37,0.014652207493782043
2020-04-29,expected_rate_path_shift,2020-03-06,-36,0.015015504322946072
2020-04-29,expected_rate_path_shift,2020-03-09,-35,0.014287460595369339
2020-04-29,expected_rate_path_shift,2020-03-10,-34,0.01592513732612133
2020-04-29,expected_rate_path_shift,2020-03-11,-33,0.01502421498298645
2020-04-29,expected_rate_path_shift,2020-03-12,-32,0.014867281541228294
2020-04-29,expected_rate_path_shift,2020-03-13,-31,0.01566876657307148
2020-04-29,expected_rate_path_shift,2020-03-16,-30,0.016287021338939667
2020-04-29,expected_rate_path_shift,2020-03-17,-29,0.01646081730723381
2020-04-29,expected_rate_path_shift,2020-03-18,-28,0.016474397853016853
2020-04-29,expected_rate_path_shift,2020-03-19,-27,0.0162214208394289
2020-04-29,expected_rate_path_shift,2020-03-20,-26,0.016453402116894722
2020-04-29,expected_rate_path_shift,2020-03-23,-25,0.015832938253879547
2020-04-29,expected_rate_path_shift,2020-03-24,-24,0.015441283583641052
2020-04-29,expected_rate_path_shift,2020-03-25,-23,0.01568116620182991
2020-04-29,expected_rate_path_shift,2020-03-26,-22,0.01656372845172882
2020-04-29,expected_rate_path_shift,2020-03-27,-21,0.015821192413568497
2020-04-29,expected_rate_path_shift,2020-03-30,-20,0.01584070548415184
2020-04-29,expected_rate_path_shift,2020-03-31,-19,0.015622524544596672
2020-04-29,expected_rate_path_shift,2020-04-01,-18,0.015812015160918236
2020-04-29,expected_rate_path_shift,2020-04-02,-17,0.015952181071043015
2020-04-29,expected_rate_path_shift,2020-04-03,-16,0.015569129958748817
2020-04-29,expected_rate_path_shift,2020-04-06,-15,0.015567946247756481
2020-04-29,expected_rate_path_shift,2020-04-07,-14,0.015604615211486816
2020-04-29,expected_rate_path_shift,2020-04-08,-13,0.01593279466032982
2020-04-29,expected_rate_path_shift,2020-04-09,-12,0.01568937674164772
2020-04-29,expected_rate_path_shift,2020-04-13,-11,0.015972038730978966
2020-04-29,expected_rate_path_shift,2020-04-14,-10,0.016395321115851402
2020-04-29,expected_rate_path_shift,2020-04-15,-9,0.017017090693116188
2020-04-29,expected_rate_path_shift,2020-04-16,-8,0.016680646687746048
2020-04-29,expected_rate_path_shift,2020-04-17,-7,0.01690324954688549
2020-04-29,expected_rate_path_shift,2020-04-20,-6,0.016828738152980804
2020-04-29,expected_rate_path_shift,2020-04-21,-5,0.016883570700883865
2020-04-29,expected_rate_path_shift,2020-04-22,-4,0.01651381142437458
2020-04-29,expected_rate_path_shift,2020-04-23,-3,0.016726333647966385
2020-04-29,expected_rate_path_shift,2020-04-24,-2,0.017609242349863052
2020-04-29,expected_rate_path_shift,2020-04-27,-1,0.018533917143940926
2020-04-29,expected_rate_path_shift,2020-04-28,0,0.019689109176397324
2020-04-29,inflation_assessment_shift,2020-01-30,-61,0.015411794185638428
2020-04-29,inflation_assessment_shift,2020-01-31,-60,0.01589820347726345
2020-04-29,inflation_assessment_shift,2020-02-03,-59,0.019647087901830673
2020-04-29,inflation_assessment_shift,2020-02-04,-58,0.019046258181333542
2020-04-29,inflation_assessment_shift,2020-02-05,-57,0.018700620159506798
2020-04-29,inflation_assessment_shift,2020-02-06,-56,0.018388301134109497
2020-04-29,inflation_assessment_shift,2020-02-07,-55,0.018572494387626648
2020-04-29,inflation_assessment_shift,2020-02-10,-54,0.01823689043521881
2020-04-29,inflation_assessment_shift,2020-02-11,-53,0.018756825476884842
2020-04-29,inflation_assessment_shift,2020-02-12,-52,0.017794955521821976
2020-04-29,inflation_assessment_shift,2020-02-13,-51,0.017708633095026016
2020-04-29,inflation_assessment_shift,2020-02-14,-50,0.017580920830368996
2020-04-29,inflation_assessment_shift,2020-02-18,-49,0.016141677275300026
2020-04-29,inflation_assessment_shift,2020-02-19,-48,0.01590437814593315
2020-04-29,inflation_assessment_shift,2020-02-20,-47,0.014427670277655125
2020-04-29,inflation_assessment_shift,2020-02-21,-46,0.013471309095621109
2020-04-29,inflation_assessment_shift,2020-02-24,-45,0.013742813840508461
2020-04-29,inflation_assessment_shift,2020-02-25,-44,0.014118967577815056
2020-04-29,inflation_assessment_shift,2020-02-26,-43,0.013884175568819046
2020-04-29,inflation_assessment_shift,2020-02-27,-42,0.01364049967378378
2020-04-29,inflation_assessment_shift,2020-02-28,-41,0.014025606215000153
2020-04-29,inflation_assessment_shift,2020-03-02,-40,0.014489416964352131
2020-04-29,inflation_assessment_shift,2020-03-03,-39,0.014819292351603508
2020-04-29,inflation_assessment_shift,2020-03-04,-38,0.015404297038912773
2020-04-29,inflation_assessment_shift,2020-03-05,-37,0.01476987637579441
2020-04-29,inflation_assessment_shift,2020-03-06,-36,0.015048999339342117
2020-04-29,inflation_assessment_shift,2020-03-09,-35,0.01425313949584961
2020-04-29,inflation_assessment_shift,2020-03-10,-34,0.016268650069832802
2020-04-29,inflation_assessment_shift,2020-03-11,-33,0.015111176297068596
2020-04-29,inflation_assessment_shift,2020-03-12,-32,0.01505831815302372
2020-04-29,inflation_assessment_shift,2020-03-13,-31,0.015587801113724709
2020-04-29,inflation_assessment_shift,2020-03-16,-30,0.0160721056163311
2020-04-29,inflation_assessment_shift,2020-03-17,-29,0.016407467424869537
2020-04-29,inflation_assessment_shift,2020-03-18,-28,0.016184156760573387
2020-04-29,inflation_assessment_shift,2020-03-19,-27,0.016059260815382004
2020-04-29,inflation_assessment_shift,2020-03-20,-26,0.016033992171287537
2020-04-29,inflation_assessment_shift,2020-03-23,-25,0.015555308200418949
2020-04-29,inflation_assessment_shift,2020-03-24,-24,0.015482444316148758
2020-04-29,inflation_assessment_shift,2020-03-25,-23,0.015504407696425915
2020-04-29,inflation_assessment_shift,2020-03-26,-22,0.016304241493344307
2020-04-29,inflation_assessment_shift,2020-03-27,-21,0.01548684947192669
2020-04-29,inflation_assessment_shift,2020-03-30,-20,0.015690285712480545
2020-04-29,inflation_assessment_shift,2020-03-31,-19,0.015501881949603558
2020-04-29,inflation_assessment_shift,2020-04-01,-18,0.0154546108096838
2020-04-29,inflation_assessment_shift,2020-04-02,-17,0.015507305972278118
2020-04-29,inflation_assessment_shift,2020-04-03,-16,0.015178312547504902
2020-04-29,inflation_assessment_shift,2020-04-06,-15,0.01544590387493372
2020-04-29,inflation_assessment_shift,2020-04-07,-14,0.015465659089386463
2020-04-29,inflation_assessment_shift,2020-04-08,-13,0.015783866867423058
2020-04-29,inflation_assessment_shift,2020-04-09,-12,0.015489283949136734
2020-04-29,inflation_assessment_shift,2020-04-13,-11,0.015956036746501923
2020-04-29,inflation_assessment_shift,2020-04-14,-10,0.01635328121483326
2020-04-29,inflation_assessment_shift,2020-04-15,-9,0.01683071441948414
2020-04-29,inflation_assessment_shift,2020-04-16,-8,0.01658465340733528
2020-04-29,inflation_assessment_shift,2020-04-17,-7,0.01705118827521801
2020-04-29,inflation_assessment_shift,2020-04-20,-6,0.016949869692325592
2020-04-29,inflation_assessment_shift,2020-04-21,-5,0.016686270013451576
2020-04-29,inflation_assessment_shift,2020-04-22,-4,0.016899269074201584
2020-04-29,inflation_assessment_shift,2020-04-23,-3,0.016795741394162178
2020-04-29,inflation_assessment_shift,2020-04-24,-2,0.01757143810391426
2020-04-29,inflation_assessment_shift,2020-04-27,-1,0.018754098564386368
2020-04-29,inflation_assessment_shift,2020-04-28,0,0.01904904469847679
2020-04-29,inflation_risk_shift,2020-01-30,-61,0.015473535284399986
2020-04-29,inflation_risk_shift,2020-01-31,-60,0.016042206436395645
2020-04-29,inflation_risk_shift,2020-02-03,-59,0.019100109115242958
2020-04-29,inflation_risk_shift,2020-02-04,-58,0.018741929903626442
2020-04-29,inflation_risk_shift,2020-02-05,-57,0.018413515761494637
2020-04-29,inflation_risk_shift,2020-02-06,-56,0.01831483654677868
2020-04-29,inflation_risk_shift,2020-02-07,-55,0.01859026774764061
2020-04-29,inflation_risk_shift,2020-02-10,-54,0.018385307863354683
2020-04-29,inflation_risk_shift,2020-02-11,-53,0.01896296814084053
2020-04-29,inflation_risk_shift,2020-02-12,-52,0.017764374613761902
2020-04-29,inflation_risk_shift,2020-02-13,-51,0.017683934420347214
2020-04-29,inflation_risk_shift,2020-02-14,-50,0.01761377789080143
2020-04-29,inflation_risk_shift,2020-02-18,-49,0.016069568693637848
2020-04-29,inflation_risk_shift,2020-02-19,-48,0.015786167234182358
2020-04-29,inflation_risk_shift,2020-02-20,-47,0.01431916281580925
2020-04-29,inflation_risk_shift,2020-02-21,-46,0.01337818056344986
2020-04-29,inflation_risk_shift,2020-02-24,-45,0.013680730015039444
2020-04-29,inflation_risk_shift,2020-02-25,-44,0.014034784398972988
2020-04-29,inflation_risk_shift,2020-02-26,-43,0.013769379816949368
2020-04-29,inflation_risk_shift,2020-02-27,-42,0.01360683050006628
2020-04-29,inflation_risk_shift,2020-02-28,-41,0.013984398916363716
2020-04-29,inflation_risk_shift,2020-03-02,-40,0.014405298046767712
2020-04-29,inflation_risk_shift,2020-03-03,-39,0.014751758426427841
2020-04-29,inflation_risk_shift,2020-03-04,-38,0.015341220423579216
2020-04-29,inflation_risk_shift,2020-03-05,-37,0.014775710180401802
2020-04-29,inflation_risk_shift,2020-03-06,-36,0.0150797413662076
2020-04-29,inflation_risk_shift,2020-03-09,-35,0.014314839616417885
2020-04-29,inflation_risk_shift,2020-03-10,-34,0.016070470213890076
2020-04-29,inflation_risk_shift,2020-03-11,-33,0.015076771378517151
2020-04-29,inflation_risk_shift,2020-03-12,-32,0.014888429082930088
2020-04-29,inflation_risk_shift,2020-03-13,-31,0.015678443014621735
2020-04-29,inflation_risk_shift,2020-03-16,-30,0.016134459525346756
2020-04-29,inflation_risk_shift,2020-03-17,-29,0.01656973548233509
2020-04-29,inflation_risk_shift,2020-03-18,-28,0.016540994867682457
2020-04-29,inflation_risk_shift,2020-03-19,-27,0.0162401981651783
2020-04-29,inflation_risk_shift,2020-03-20,-26,0.01626742072403431
2020-04-29,inflation_risk_shift,2020-03-23,-25,0.015692096203565598
2020-04-29,inflation_risk_shift,2020-03-24,-24,0.015489469282329082
2020-04-29,inflation_risk_shift,2020-03-25,-23,0.015550709329545498
2020-04-29,inflation_risk_shift,2020-03-26,-22,0.016311492770910263
2020-04-29,inflation_risk_shift,2020-03-27,-21,0.015610565431416035
2020-04-29,inflation_risk_shift,2020-03-30,-20,0.015720199793577194
2020-04-29,inflation_risk_shift,2020-03-31,-19,0.015558801591396332
2020-04-29,inflation_risk_shift,2020-04-01,-18,0.015536068007349968
2020-04-29,inflation_risk_shift,2020-04-02,-17,0.01565711386501789
2020-04-29,inflation_risk_shift,2020-04-03,-16,0.015308392234146595
2020-04-29,inflation_risk_shift,2020-04-06,-15,0.015437733381986618
2020-04-29,inflation_risk_shift,2020-04-07,-14,0.015540124848484993
2020-04-29,inflation_risk_shift,2020-04-08,-13,0.01588786579668522
2020-04-29,inflation_risk_shift,2020-04-09,-12,0.01562671922147274
2020-04-29,inflation_risk_shift,2020-04-13,-11,0.016074594110250473
2020-04-29,inflation_risk_shift,2020-04-14,-10,0.0165321733802557
2020-04-29,inflation_risk_shift,2020-04-15,-9,0.01690451242029667
2020-04-29,inflation_risk_shift,2020-04-16,-8,0.016612455248832703
2020-04-29,inflation_risk_shift,2020-04-17,-7,0.01699751429259777
2020-04-29,inflation_risk_shift,2020-04-20,-6,0.016802728176116943
2020-04-29,inflation_risk_shift,2020-04-21,-5,0.0166116114705801
2020-04-29,inflation_risk_shift,2020-04-22,-4,0.01661030761897564
2020-04-29,inflation_risk_shift,2020-04-23,-3,0.016642596572637558
2020-04-29,inflation_risk_shift,2020-04-24,-2,0.017454616725444794
2020-04-29,inflation_risk_shift,2020-04-27,-1,0.018666774034500122
2020-04-29,inflation_risk_shift,2020-04-28,0,0.019311323761940002
2020-04-29,unemployment_assessment_shift,2020-01-30,-61,0.015347459353506565
2020-04-29,unemployment_assessment_shift,2020-01-31,-60,0.015991952270269394
2020-04-29,unemployment_assessment_shift,2020-02-03,-59,0.01937907747924328
2020-04-29,unemployment_assessment_shift,2020-02-04,-58,0.01875610277056694
2020-04-29,unemployment_assessment_shift,2020-02-05,-57,0.018338952213525772
2020-04-29,unemployment_assessment_shift,2020-02-06,-56,0.018199805170297623
2020-04-29,unemployment_assessment_shift,2020-02-07,-55,0.018571307882666588
2020-04-29,unemployment_assessment_shift,2020-02-10,-54,0.01834012195467949
2020-04-29,unemployment_assessment_shift,2020-02-11,-53,0.01870058663189411
2020-04-29,unemployment_assessment_shift,2020-02-12,-52,0.01756395399570465
2020-04-29,unemployment_assessment_shift,2020-02-13,-51,0.017481312155723572
2020-04-29,unemployment_assessment_shift,2020-02-14,-50,0.017498519271612167
2020-04-29,unemployment_assessment_shift,2020-02-18,-49,0.016116581857204437
2020-04-29,unemployment_assessment_shift,2020-02-19,-48,0.015865091234445572
2020-04-29,unemployment_assessment_shift,2020-02-20,-47,0.014401564374566078
2020-04-29,unemployment_assessment_shift,2020-02-21,-46,0.013487391173839569
2020-04-29,unemployment_assessment_shift,2020-02-24,-45,0.013771436177194118
2020-04-29,unemployment_assessment_shift,2020-02-25,-44,0.014152280054986477
2020-04-29,unemployment_assessment_shift,2020-02-26,-43,0.013893954455852509
2020-04-29,unemployment_assessment_shift,2020-02-27,-42,0.013680845499038696
2020-04-29,unemployment_assessment_shift,2020-02-28,-41,0.014080514200031757
2020-04-29,unemployment_assessment_shift,2020-03-02,-40,0.014505717903375626
2020-04-29,unemployment_assessment_shift,2020-03-03,-39,0.014831844717264175
